GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US040131055032,040131055032,"Block Group 2, Census Tract 1055.03, Maricopa County, Arizona",1145,562,62,30,17,12,16,13,7,34,85,40,43,31,29,34,34,11,23,5,3,13,9,6,5,583,45,31,20,12,13,20,10,42,68,40,30,39,35,42,45,12,19,13,14,13,5,8,7
1500000US040131055033,040131055033,"Block Group 3, Census Tract 1055.03, Maricopa County, Arizona",1720,849,100,61,39,26,37,21,30,98,109,82,47,42,54,41,18,13,20,4,4,2,1,0,0,871,91,43,31,19,58,22,44,84,112,68,63,54,49,44,29,9,17,13,8,9,2,1,1
1500000US040131056011,040131056011,"Block Group 1, Census Tract 1056.01, Maricopa County, Arizona",2048,1023,89,93,105,47,25,11,13,48,80,73,87,75,76,68,51,8,16,10,7,13,13,7,8,1025,97,91,100,52,32,20,14,40,64,73,77,63,60,61,48,5,15,13,21,26,19,17,17
1500000US040131056012,040131056012,"Block Group 2, Census Tract 1056.01, Maricopa County, Arizona",1743,930,86,90,69,44,35,9,6,35,72,67,67,74,76,61,48,15,16,7,13,12,7,12,9,813,78,61,59,50,22,16,13,33,58,44,69,58,52,42,38,15,17,9,11,19,21,17,11
1500000US040131056021,040131056021,"Block Group 1, Census Tract 1056.02, Maricopa County, Arizona",1156,565,50,56,52,33,17,4,8,25,30,43,36,50,46,38,33,3,12,6,6,7,3,3,4,591,43,40,38,27,13,8,5,25,46,42,57,41,55,41,34,10,19,9,14,6,5,6,7
1500000US040131056022,040131056022,"Block Group 2, Census Tract 1056.02, Maricopa County, Arizona",2804,1416,190,128,137,79,70,31,31,72,101,108,77,72,87,85,50,14,21,8,13,21,10,5,6,1388,154,117,116,65,55,39,26,77,106,89,107,101,78,88,50,20,17,15,20,21,11,11,5
1500000US040131056023,040131056023,"Block Group 3, Census Tract 1056.02, Maricopa County, Arizona",1983,940,110,71,80,37,15,21,16,49,111,81,77,54,69,58,43,7,12,8,5,7,4,4,1,1043,94,80,53,42,47,26,23,67,100,68,80,72,79,62,56,12,29,14,13,10,11,4,1
1500000US040131057011,040131057011,"Block Group 1, Census Tract 1057.01, Maricopa County, Arizona",1740,856,64,71,72,48,24,11,17,32,61,60,55,56,74,48,34,17,25,12,27,20,14,4,10,884,72,54,55,35,28,15,18,24,55,65,65,58,77,49,71,23,18,16,23,26,15,12,10
1500000US040131057012,040131057012,"Block Group 2, Census Tract 1057.01, Maricopa County, Arizona",1686,822,77,79,70,46,20,13,12,25,45,49,65,56,64,46,41,4,19,11,16,28,17,11,8,864,61,61,81,40,20,11,6,24,48,65,68,52,58,43,57,17,21,20,22,34,31,11,13
1500000US040131057021,040131057021,"Block Group 1, Census Tract 1057.02, Maricopa County, Arizona",1958,987,81,92,102,49,30,16,25,41,65,74,64,71,58,66,44,15,24,13,11,21,11,12,2,971,78,69,97,55,37,11,17,36,58,74,83,52,72,54,43,10,21,11,17,28,25,15,8
1500000US040131057022,040131057022,"Block Group 2, Census Tract 1057.02, Maricopa County, Arizona",1817,954,67,75,77,40,32,12,6,36,68,54,72,77,82,70,47,14,21,18,18,27,22,15,4,863,68,80,57,30,23,10,13,28,56,58,60,74,58,54,42,10,35,9,23,30,17,13,15
1500000US040131058001,040131058001,"Block Group 1, Census Tract 1058, Maricopa County, Arizona",1420,726,40,42,38,33,22,17,13,36,46,49,41,47,65,62,44,10,29,5,14,22,24,19,8,694,41,34,52,30,21,17,11,29,27,46,32,52,57,61,41,16,17,3,13,23,38,19,14
1500000US040131058002,040131058002,"Block Group 2, Census Tract 1058, Maricopa County, Arizona",1719,842,67,65,65,38,37,16,12,35,66,63,53,64,62,52,46,13,18,6,12,15,16,13,8,877,78,71,87,47,27,8,7,31,52,55,63,51,65,57,49,11,14,7,17,24,26,16,14
1500000US040131058003,040131058003,"Block Group 3, Census Tract 1058, Maricopa County, Arizona",1637,803,51,55,70,38,24,11,13,30,62,50,55,74,63,61,40,14,20,8,16,18,13,9,8,834,57,71,77,36,25,9,11,30,42,48,58,55,63,63,46,18,20,17,13,22,25,16,12
1500000US040131058004,040131058004,"Block Group 4, Census Tract 1058, Maricopa County, Arizona",1522,774,47,76,66,43,24,15,7,34,57,48,53,49,53,45,50,9,18,7,14,22,22,13,2,748,52,57,64,40,25,7,10,24,52,40,53,51,60,58,37,11,12,16,17,26,15,14,7
1500000US040131059001,040131059001,"Block Group 1, Census Tract 1059, Maricopa County, Arizona",1568,791,48,65,63,36,28,6,11,21,56,50,53,52,69,57,45,18,22,9,14,24,20,19,5,777,50,66,55,39,37,8,12,17,45,42,56,48,60,53,39,16,11,20,15,37,21,13,17
1500000US040131059002,040131059002,"Block Group 2, Census Tract 1059, Maricopa County, Arizona",1717,895,60,62,41,36,26,9,10,34,41,52,78,78,90,73,66,17,28,15,17,29,13,15,5,822,63,62,55,30,27,8,10,27,51,47,58,53,56,59,49,17,26,25,18,39,21,13,8
1500000US040131059003,040131059003,"Block Group 3, Census Tract 1059, Maricopa County, Arizona",1671,805,38,51,47,40,24,15,12,29,47,60,54,66,48,57,56,27,25,19,19,34,17,12,8,866,64,48,48,23,19,11,9,29,45,49,57,52,70,64,57,23,40,18,28,40,29,21,22
1500000US040131060011,040131060011,"Block Group 1, Census Tract 1060.01, Maricopa County, Arizona",1671,824,75,69,69,44,29,14,18,31,50,58,53,76,67,44,46,9,19,7,17,10,10,5,4,847,87,71,76,41,29,10,15,48,51,63,61,49,62,62,34,12,25,7,9,7,14,4,10
1500000US040131060021,040131060021,"Block Group 1, Census Tract 1060.02, Maricopa County, Arizona",1449,739,57,58,36,33,21,9,12,36,49,52,53,73,59,51,48,17,20,13,10,14,8,6,4,710,56,51,55,30,14,11,10,37,49,54,59,54,57,32,41,15,23,16,9,13,8,8,8
1500000US040131060022,040131060022,"Block Group 2, Census Tract 1060.02, Maricopa County, Arizona",799,377,27,27,31,13,7,5,6,13,37,25,31,37,35,20,23,9,8,2,4,4,6,6,1,422,34,25,28,16,10,4,3,16,36,36,30,20,34,37,26,14,11,5,3,9,10,6,9
1500000US040131060031,040131060031,"Block Group 1, Census Tract 1060.03, Maricopa County, Arizona",1624,782,81,76,59,37,24,5,16,38,59,56,66,60,54,36,33,13,10,5,11,20,10,8,5,842,80,69,68,38,23,9,15,35,54,73,56,61,52,57,43,14,19,10,10,20,20,8,8
1500000US040131060032,040131060032,"Block Group 2, Census Tract 1060.03, Maricopa County, Arizona",1551,745,58,57,59,38,29,7,17,20,53,45,57,56,41,59,43,11,19,12,8,16,11,13,16,806,60,54,70,34,25,3,6,23,51,58,67,51,48,46,50,12,27,13,16,27,20,22,23
1500000US040131061001,040131061001,"Block Group 1, Census Tract 1061, Maricopa County, Arizona",1111,561,36,54,62,32,6,3,3,12,7,12,38,37,46,49,52,14,24,7,13,20,13,8,13,550,19,46,48,25,11,0,5,18,14,11,36,39,45,62,46,11,24,12,15,21,14,11,17
1500000US040131061002,040131061002,"Block Group 2, Census Tract 1061, Maricopa County, Arizona",1003,497,33,36,29,25,8,13,10,13,40,23,27,30,34,48,26,18,16,9,14,15,12,7,11,506,26,27,32,21,21,5,6,17,19,36,24,36,29,48,36,7,21,17,11,17,13,19,18
1500000US040131061003,040131061003,"Block Group 3, Census Tract 1061, Maricopa County, Arizona",1280,586,54,38,28,22,20,14,12,29,66,38,28,38,39,32,29,12,12,9,12,11,10,11,22,694,50,36,27,23,25,13,15,55,74,38,41,36,42,32,33,9,12,12,6,14,17,29,55
1500000US040131061004,040131061004,"Block Group 4, Census Tract 1061, Maricopa County, Arizona",858,407,22,17,15,12,6,3,4,4,21,12,25,42,40,29,42,14,13,11,19,22,14,12,8,451,22,24,13,17,4,7,2,8,24,19,27,25,26,51,31,20,13,12,25,16,19,26,20
1500000US040131061005,040131061005,"Block Group 5, Census Tract 1061, Maricopa County, Arizona",1030,351,14,13,5,5,4,4,2,9,9,10,10,6,23,27,13,4,9,3,10,7,26,40,98,679,15,4,5,4,4,4,2,12,11,16,12,5,11,13,12,7,9,5,12,14,45,127,330
1500000US040131062001,040131062001,"Block Group 1, Census Tract 1062, Maricopa County, Arizona",1670,844,38,66,89,42,15,2,3,16,14,16,45,57,67,75,77,28,49,22,26,33,31,23,10,826,33,43,74,45,8,7,3,15,20,24,46,63,79,81,67,39,30,20,26,34,31,22,16
1500000US040131062002,040131062002,"Block Group 2, Census Tract 1062, Maricopa County, Arizona",1615,750,22,49,61,33,18,1,4,13,22,21,36,52,67,65,74,26,22,31,33,38,29,21,12,865,38,60,62,23,10,7,2,12,21,24,43,71,77,61,86,19,44,22,38,52,40,26,27
1500000US040131063001,040131063001,"Block Group 1, Census Tract 1063, Maricopa County, Arizona",1158,549,32,30,21,11,14,8,2,40,74,59,46,37,46,39,26,4,17,8,9,8,11,4,3,609,34,33,22,21,9,5,12,45,78,43,31,55,40,45,37,14,23,8,12,14,6,13,9
1500000US040131063002,040131063002,"Block Group 2, Census Tract 1063, Maricopa County, Arizona",1295,563,23,25,28,13,5,5,10,5,13,23,38,32,40,30,41,14,22,19,13,26,30,37,71,732,16,19,27,13,4,4,3,4,22,24,32,34,39,43,37,18,24,15,26,34,48,70,176
1500000US040131063003,040131063003,"Block Group 3, Census Tract 1063, Maricopa County, Arizona",1381,673,59,66,44,37,16,6,10,14,52,50,40,50,50,39,34,6,18,12,12,19,13,11,15,708,53,53,50,16,14,11,3,22,40,42,46,60,36,54,43,17,30,9,11,29,20,23,26
1500000US040131063004,040131063004,"Block Group 4, Census Tract 1063, Maricopa County, Arizona",1259,607,36,51,46,31,14,3,4,16,20,31,36,47,48,42,46,11,22,8,11,18,17,21,28,652,28,33,51,25,14,4,0,15,27,31,44,47,42,53,42,17,21,12,23,19,13,32,59
1500000US040131064001,040131064001,"Block Group 1, Census Tract 1064, Maricopa County, Arizona",1229,652,40,39,36,16,8,4,5,15,31,40,43,61,54,64,46,19,26,10,17,24,20,23,11,577,34,28,29,18,12,3,4,9,33,36,30,49,42,47,36,17,27,12,25,34,15,18,19
1500000US040131064002,040131064002,"Block Group 2, Census Tract 1064, Maricopa County, Arizona",1503,745,40,36,46,34,11,10,15,26,45,42,70,48,62,69,60,12,25,14,11,29,20,10,10,758,51,35,33,21,17,4,4,26,45,65,58,55,51,62,58,16,32,13,19,28,32,16,17
1500000US040131065011,040131065011,"Block Group 1, Census Tract 1065.01, Maricopa County, Arizona",1526,756,51,64,41,18,14,6,6,21,72,60,58,64,64,52,55,19,17,12,16,14,14,11,7,770,61,48,43,19,12,7,3,19,70,51,45,52,52,61,50,20,33,19,24,24,17,17,23
1500000US040131065012,040131065012,"Block Group 2, Census Tract 1065.01, Maricopa County, Arizona",1351,667,29,38,26,24,12,8,4,17,32,57,45,53,73,62,52,14,25,12,21,19,20,15,9,684,35,44,40,11,6,2,2,20,45,50,44,51,69,48,53,11,23,17,24,24,25,22,18
1500000US040131065021,040131065021,"Block Group 1, Census Tract 1065.02, Maricopa County, Arizona",1130,531,30,20,11,8,4,3,8,13,48,48,50,37,48,47,53,13,28,18,13,14,9,5,3,599,35,37,15,6,9,1,5,24,54,61,36,34,54,55,56,16,27,9,17,17,14,10,7
1500000US040131065022,040131065022,"Block Group 2, Census Tract 1065.02, Maricopa County, Arizona",1290,629,36,51,47,23,4,8,10,10,29,47,47,48,59,48,56,17,23,11,13,13,13,10,6,661,44,39,33,16,12,5,4,18,39,51,43,57,60,48,59,16,19,10,17,21,17,19,14
1500000US040131065023,040131065023,"Block Group 3, Census Tract 1065.02, Maricopa County, Arizona",1122,516,21,41,22,7,11,5,10,16,44,58,33,31,33,36,46,11,20,8,6,20,18,8,11,606,42,24,13,12,12,11,9,26,65,50,38,38,43,39,50,18,27,13,14,14,21,12,15
1500000US040131066001,040131066001,"Block Group 1, Census Tract 1066, Maricopa County, Arizona",1898,901,46,56,71,39,15,6,6,21,35,29,47,63,58,85,80,43,42,23,29,39,33,15,20,997,38,57,65,33,14,3,8,27,36,40,59,68,66,82,76,43,48,30,38,52,28,37,49
1500000US040131066002,040131066002,"Block Group 2, Census Tract 1066, Maricopa County, Arizona",1709,861,45,47,51,38,17,6,4,15,38,30,48,56,67,103,75,39,48,25,28,31,26,12,12,848,51,49,59,26,10,3,8,12,22,30,53,58,75,75,90,34,45,20,19,29,31,19,30
1500000US040131067011,040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",1563,787,88,60,44,23,30,16,18,53,84,71,61,53,62,37,28,11,14,11,6,10,2,1,4,776,78,44,57,35,35,8,9,37,89,55,58,48,59,54,42,9,17,8,7,13,3,5,6
1500000US040131067012,040131067012,"Block Group 2, Census Tract 1067.01, Maricopa County, Arizona",1228,613,72,38,32,16,15,5,4,47,89,59,59,39,47,31,19,9,13,4,6,5,1,0,3,615,52,31,28,16,11,9,18,56,126,48,30,39,30,44,22,11,9,8,5,4,9,4,5
1500000US040131067013,040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",1170,535,57,39,52,29,20,7,9,17,35,37,31,38,33,35,25,7,12,7,8,12,13,8,4,635,61,50,64,37,18,11,6,36,41,42,44,47,34,37,22,9,10,8,9,14,15,12,8
1500000US040131067021,040131067021,"Block Group 1, Census Tract 1067.02, Maricopa County, Arizona",1213,588,24,39,25,23,7,4,6,15,44,26,50,39,44,42,59,17,29,15,20,14,18,15,13,625,37,28,30,16,5,5,6,17,40,28,44,37,27,57,57,21,38,13,23,32,24,16,24
1500000US040131067031,040131067031,"Block Group 1, Census Tract 1067.03, Maricopa County, Arizona",960,463,31,25,24,17,4,4,5,11,25,22,24,39,44,32,41,14,15,7,18,17,14,8,22,497,20,15,19,11,10,2,3,14,23,22,36,29,35,40,36,11,18,13,26,33,25,27,29
1500000US040131067032,040131067032,"Block Group 2, Census Tract 1067.03, Maricopa County, Arizona",1069,504,29,27,24,19,9,4,6,21,31,30,32,35,41,52,30,23,17,10,16,13,11,15,9,565,28,26,25,15,12,3,2,11,27,37,38,46,50,42,48,24,17,13,14,22,17,20,28
1500000US040131068011,040131068011,"Block Group 1, Census Tract 1068.01, Maricopa County, Arizona",1440,710,95,55,50,48,22,15,17,40,57,52,64,48,51,40,20,10,5,3,8,5,1,1,3,730,81,80,61,44,27,12,20,47,54,46,47,80,54,32,14,5,7,9,4,2,1,2,1
1500000US040131068012,040131068012,"Block Group 2, Census Tract 1068.01, Maricopa County, Arizona",1613,774,124,71,55,26,23,12,21,39,88,56,65,44,43,36,26,12,10,8,9,6,0,0,0,839,104,77,75,38,26,29,18,56,70,78,54,53,52,45,24,5,8,6,7,8,2,0,4
1500000US040131068013,040131068013,"Block Group 3, Census Tract 1068.01, Maricopa County, Arizona",888,429,33,37,24,12,11,3,8,22,53,35,32,20,22,30,18,6,13,6,15,8,9,8,4,459,48,31,16,13,15,13,4,24,43,33,25,20,16,26,26,7,16,6,11,19,17,12,18
1500000US040131068021,040131068021,"Block Group 1, Census Tract 1068.02, Maricopa County, Arizona",1270,650,55,52,63,32,18,16,18,33,41,60,38,47,51,47,25,9,13,5,5,8,11,1,2,620,45,45,53,29,29,8,10,24,36,49,50,41,40,39,26,9,16,3,10,16,18,14,10
1500000US040131068022,040131068022,"Block Group 2, Census Tract 1068.02, Maricopa County, Arizona",1157,591,24,26,38,21,17,5,0,25,46,38,51,54,49,48,42,11,18,11,8,16,15,22,6,566,37,37,37,17,11,7,4,18,27,33,39,32,42,46,39,14,16,10,10,21,34,20,15
1500000US040131068023,040131068023,"Block Group 3, Census Tract 1068.02, Maricopa County, Arizona",821,372,20,23,26,11,8,1,4,14,20,21,30,28,32,26,29,3,8,7,4,8,8,6,35,449,36,26,21,14,10,4,10,10,12,21,21,31,25,27,26,5,12,5,6,6,16,21,84
1500000US040131069001,040131069001,"Block Group 1, Census Tract 1069, Maricopa County, Arizona",1385,666,55,57,56,39,35,3,7,17,45,49,40,62,49,38,36,8,11,11,13,14,8,6,7,719,48,71,53,36,19,13,16,21,47,46,60,45,41,38,41,14,17,18,17,20,8,18,12
1500000US040131069002,040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",1891,963,70,99,96,54,27,15,14,37,65,79,85,78,59,53,41,10,21,14,12,13,9,8,4,928,77,79,84,52,24,13,9,32,55,83,67,70,57,61,48,18,24,8,13,19,14,15,6
1500000US040131069003,040131069003,"Block Group 3, Census Tract 1069, Maricopa County, Arizona",1576,756,62,54,66,44,28,9,11,35,35,47,59,65,58,40,40,20,12,11,12,15,18,7,8,820,61,66,57,39,22,13,14,29,53,53,47,58,46,46,51,17,32,15,15,23,21,23,19
1500000US040131069004,040131069004,"Block Group 4, Census Tract 1069, Maricopa County, Arizona",2225,1144,119,110,128,70,38,17,16,50,92,72,84,77,68,57,45,10,25,9,13,16,13,10,5,1081,87,119,110,49,25,10,18,44,67,82,88,68,68,56,61,19,17,17,13,17,14,16,16
1500000US040131070001,040131070001,"Block Group 1, Census Tract 1070, Maricopa County, Arizona",1715,854,65,67,77,39,41,8,9,21,71,65,67,59,54,53,42,11,19,16,15,17,10,19,9,861,60,52,52,36,18,12,12,37,49,59,63,53,63,56,52,19,21,19,23,33,29,25,18
1500000US040131070002,040131070002,"Block Group 2, Census Tract 1070, Maricopa County, Arizona",1874,906,74,83,80,59,40,13,14,29,46,60,81,73,56,49,36,23,25,12,10,11,13,11,8,968,84,92,81,57,38,11,18,33,45,73,66,65,59,46,40,18,23,14,16,22,29,20,18
1500000US040131070003,040131070003,"Block Group 3, Census Tract 1070, Maricopa County, Arizona",2058,1008,85,99,103,52,42,8,16,35,57,75,90,66,70,59,38,14,14,11,9,26,24,8,7,1050,75,94,106,48,28,13,11,46,62,74,76,73,56,56,44,16,22,14,22,34,34,25,21
1500000US040131070004,040131070004,"Block Group 4, Census Tract 1070, Maricopa County, Arizona",1476,762,70,41,51,30,27,19,12,37,69,58,44,60,65,63,40,9,15,3,11,11,11,9,7,714,58,68,48,29,30,11,10,29,72,54,35,42,56,56,24,6,15,3,16,14,14,14,10
1500000US040131071011,040131071011,"Block Group 1, Census Tract 1071.01, Maricopa County, Arizona",1806,924,66,84,92,47,39,15,13,42,60,52,72,55,59,62,37,12,18,18,15,23,24,11,8,882,61,75,70,59,34,13,14,29,57,48,58,63,63,57,36,11,26,13,24,35,18,13,5
1500000US040131071012,040131071012,"Block Group 2, Census Tract 1071.01, Maricopa County, Arizona",2456,1240,125,130,114,77,52,27,13,67,80,80,98,74,85,57,46,20,23,4,14,18,19,7,10,1216,112,109,135,60,49,11,25,44,74,75,107,86,72,68,55,13,29,14,15,18,19,17,9
1500000US040131071021,040131071021,"Block Group 1, Census Tract 1071.02, Maricopa County, Arizona",1448,732,89,76,79,53,21,12,6,34,55,51,59,49,48,38,17,8,12,3,4,6,7,3,2,716,88,78,74,31,31,6,14,43,59,57,55,40,24,42,24,10,9,4,9,8,5,1,4
1500000US040131071022,040131071022,"Block Group 2, Census Tract 1071.02, Maricopa County, Arizona",1616,827,94,82,92,50,23,16,19,39,61,53,63,60,50,31,24,10,16,4,13,6,14,4,3,789,69,95,67,41,23,20,8,34,66,62,61,56,47,40,30,15,13,8,4,10,8,10,2
1500000US040131071023,040131071023,"Block Group 3, Census Tract 1071.02, Maricopa County, Arizona",2133,1051,118,105,100,65,38,13,19,37,88,66,69,98,50,58,47,16,14,9,5,16,12,3,5,1082,101,130,105,62,44,16,11,49,81,89,78,72,58,46,46,19,15,12,13,12,8,6,9
1500000US040131072011,040131072011,"Block Group 1, Census Tract 1072.01, Maricopa County, Arizona",1975,1005,86,91,66,40,105,43,43,71,95,69,56,72,40,38,33,13,10,12,4,11,1,4,2,970,94,84,65,32,143,36,36,65,87,78,70,55,34,25,22,11,12,1,6,1,5,3,5
1500000US040131072012,040131072012,"Block Group 2, Census Tract 1072.01, Maricopa County, Arizona",2326,1165,128,157,110,73,42,24,18,46,114,88,88,84,64,39,33,17,14,6,11,7,1,1,0,1161,145,129,142,53,42,16,19,47,106,108,80,80,47,48,45,5,10,6,11,8,5,7,2
1500000US040131072021,040131072021,"Block Group 1, Census Tract 1072.02, Maricopa County, Arizona",2542,1312,131,138,132,91,60,29,24,53,80,97,101,99,85,46,48,17,20,6,13,14,13,8,7,1230,123,130,136,80,46,13,19,41,69,86,92,106,59,62,37,14,28,24,9,14,17,11,14
1500000US040131072022,040131072022,"Block Group 2, Census Tract 1072.02, Maricopa County, Arizona",2386,1243,108,135,122,68,42,12,17,52,95,94,94,110,80,74,36,12,18,16,7,14,13,17,7,1143,96,111,136,53,40,16,12,51,62,95,85,91,72,54,36,11,22,14,17,23,14,17,15
1500000US040131073001,040131073001,"Block Group 1, Census Tract 1073, Maricopa County, Arizona",1931,971,57,68,67,50,33,13,21,40,54,70,72,58,87,67,66,26,30,15,17,20,17,13,10,960,64,61,76,43,35,17,20,33,56,49,59,67,62,61,65,24,37,11,23,22,26,23,26
1500000US040131073002,040131073002,"Block Group 2, Census Tract 1073, Maricopa County, Arizona",1307,680,44,51,63,17,27,8,10,30,51,53,49,62,48,47,55,13,18,7,7,7,4,3,6,627,56,62,55,34,27,7,8,27,44,40,51,49,44,28,41,8,6,7,8,10,7,2,6
1500000US040131073003,040131073003,"Block Group 3, Census Tract 1073, Maricopa County, Arizona",1163,548,58,67,64,21,12,8,7,21,46,39,39,38,29,27,26,7,8,5,7,8,7,2,2,615,74,54,66,30,16,13,7,24,37,55,38,47,35,33,25,7,9,5,6,11,11,7,5
1500000US040131073004,040131073004,"Block Group 4, Census Tract 1073, Maricopa County, Arizona",1801,938,95,97,75,44,25,15,7,48,84,80,85,86,56,49,27,10,12,12,14,7,6,1,3,863,98,99,77,58,23,11,9,38,58,91,65,57,50,33,29,6,16,8,12,13,3,5,4
1500000US040131074001,040131074001,"Block Group 1, Census Tract 1074, Maricopa County, Arizona",1111,548,38,42,33,25,10,3,8,18,35,34,32,35,38,47,50,14,11,12,14,18,8,9,14,563,36,42,30,13,10,3,1,16,31,33,38,44,38,56,42,21,19,9,21,21,13,11,15
1500000US040131074002,040131074002,"Block Group 2, Census Tract 1074, Maricopa County, Arizona",950,475,24,26,21,20,8,11,3,12,32,34,32,31,44,41,44,15,24,6,6,15,9,9,8,475,31,27,24,24,10,0,4,13,27,34,27,33,35,46,46,12,8,8,10,19,12,14,11
1500000US040131074003,040131074003,"Block Group 3, Census Tract 1074, Maricopa County, Arizona",881,438,45,27,40,11,18,8,6,30,41,31,26,26,31,31,33,9,5,4,7,2,3,0,4,443,54,41,25,22,11,10,10,26,34,26,30,25,26,24,31,5,9,8,3,6,5,5,7
1500000US040131074004,040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",1132,597,73,58,53,26,12,6,8,28,61,49,48,36,37,37,26,8,10,3,7,5,1,2,3,535,61,61,43,19,14,9,14,22,47,47,43,24,33,16,24,12,7,10,7,10,5,5,2
1500000US040131074005,040131074005,"Block Group 5, Census Tract 1074, Maricopa County, Arizona",437,239,13,10,13,1,3,11,4,17,17,19,9,23,18,19,16,4,7,8,10,4,9,3,1,198,14,9,9,4,4,3,3,7,16,12,11,9,15,15,17,4,7,5,12,5,4,4,9
1500000US040131074006,040131074006,"Block Group 6, Census Tract 1074, Maricopa County, Arizona",2061,1015,112,103,94,44,34,13,8,47,94,78,74,78,65,65,46,14,15,11,7,7,2,2,2,1046,103,100,79,41,34,14,14,66,92,82,81,81,84,51,56,14,12,7,8,14,8,2,3
1500000US040131075001,040131075001,"Block Group 1, Census Tract 1075, Maricopa County, Arizona",810,402,17,22,21,13,5,4,1,5,21,18,25,35,34,34,33,14,24,15,18,13,11,11,8,408,24,20,20,20,4,1,0,3,12,14,21,46,30,28,33,14,21,15,15,16,16,17,18
1500000US040131075002,040131075002,"Block Group 2, Census Tract 1075, Maricopa County, Arizona",1193,588,17,27,34,22,10,9,4,15,28,31,40,54,49,56,49,23,24,13,18,29,17,9,10,605,26,38,40,20,6,2,2,9,17,23,35,41,62,52,57,23,31,11,20,22,29,21,18
1500000US040131075003,040131075003,"Block Group 3, Census Tract 1075, Maricopa County, Arizona",1334,647,42,34,23,13,7,8,5,15,48,35,50,60,58,58,64,15,34,13,19,16,14,10,6,687,29,36,25,14,7,1,6,20,67,43,48,46,61,62,59,25,28,16,23,16,10,15,30
1500000US040131076011,040131076011,"Block Group 1, Census Tract 1076.01, Maricopa County, Arizona",586,304,12,11,14,5,4,1,5,5,22,22,22,33,31,26,27,11,16,8,6,7,9,5,2,282,13,14,4,9,2,1,4,9,17,14,19,20,23,23,32,10,8,1,5,17,11,15,11
1500000US040131076012,040131076012,"Block Group 2, Census Tract 1076.01, Maricopa County, Arizona",878,426,18,25,17,10,6,5,3,14,38,34,40,29,50,34,36,8,23,9,10,5,8,1,3,452,21,19,22,11,3,6,4,14,51,37,32,22,36,48,27,14,21,9,16,12,14,6,7
1500000US040131076013,040131076013,"Block Group 3, Census Tract 1076.01, Maricopa County, Arizona",1336,669,43,27,17,7,7,4,9,25,79,74,69,59,56,44,53,18,16,9,15,17,6,6,9,667,39,25,26,12,16,10,6,21,83,55,42,55,54,46,53,19,29,14,12,13,13,11,13
1500000US040131076021,040131076021,"Block Group 1, Census Tract 1076.02, Maricopa County, Arizona",1079,521,28,43,27,17,11,6,1,10,36,27,48,46,37,38,36,17,12,15,12,28,10,9,7,558,31,31,22,17,4,1,2,12,28,32,37,44,40,52,37,20,26,19,25,28,12,21,17
1500000US040131076022,040131076022,"Block Group 2, Census Tract 1076.02, Maricopa County, Arizona",1601,862,62,49,48,18,20,16,10,53,89,88,94,99,71,55,27,10,14,7,7,15,5,2,3,739,60,46,25,15,25,6,11,40,95,70,64,58,45,58,37,11,16,11,18,12,2,7,7
1500000US040131077001,040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",957,492,42,37,31,25,9,2,2,13,17,27,30,42,33,44,33,19,15,11,13,22,9,8,8,465,20,36,30,16,6,1,1,16,21,23,29,44,39,47,31,7,15,9,19,21,9,12,13
1500000US040131077002,040131077002,"Block Group 2, Census Tract 1077, Maricopa County, Arizona",727,357,21,21,12,13,10,0,1,8,23,18,21,41,36,31,19,10,17,3,9,15,11,9,8,370,18,14,14,10,6,2,2,12,20,23,27,28,26,22,29,16,18,10,16,17,11,10,19
