GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US040132168192,040132168192,"Block Group 2, Census Tract 2168.19, Maricopa County, Arizona",1642,299,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,288,110,34,44,148,95,416,204,173,129,448,150,100,62,0,13,23,26
1500000US040132168193,040132168193,"Block Group 3, Census Tract 2168.19, Maricopa County, Arizona",1341,212,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,253,98,15,24,80,66,261,101,64,49,471,127,182,102,15,24,0,13
1500000US040132168201,040132168201,"Block Group 1, Census Tract 2168.20, Maricopa County, Arizona",1025,203,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,182,78,18,19,58,46,232,109,36,36,333,143,109,55,18,22,21,23
1500000US040132168202,040132168202,"Block Group 2, Census Tract 2168.20, Maricopa County, Arizona",1180,173,43,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,21,23,0,13,0,13,2,4,282,103,0,13,34,31,204,76,178,84,275,74,102,64,20,22,0,13
1500000US040132168203,040132168203,"Block Group 3, Census Tract 2168.20, Maricopa County, Arizona",1201,225,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,50,28,30,26,31,13,24,198,79,20,25,88,63,233,100,98,69,373,113,78,62,14,22,0,13
1500000US040132168211,040132168211,"Block Group 1, Census Tract 2168.21, Maricopa County, Arizona",848,215,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,264,136,29,44,52,49,100,53,91,49,174,110,90,53,48,56,0,13
1500000US040132168212,040132168212,"Block Group 2, Census Tract 2168.21, Maricopa County, Arizona",1071,224,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,110,75,30,34,34,31,173,79,107,101,371,137,175,78,44,50,17,27
1500000US040132168213,040132168213,"Block Group 3, Census Tract 2168.21, Maricopa County, Arizona",1819,335,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,501,244,0,13,38,46,333,167,302,148,423,150,134,65,62,65,13,22
1500000US040132168214,040132168214,"Block Group 4, Census Tract 2168.21, Maricopa County, Arizona",729,181,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,22,0,13,94,60,14,21,46,41,103,57,39,34,202,111,52,43,82,106,84,98
1500000US040132168221,040132168221,"Block Group 1, Census Tract 2168.22, Maricopa County, Arizona",1725,242,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,3,0,13,23,35,10,16,214,96,9,13,39,21,294,94,105,54,542,130,306,105,65,62,105,72
1500000US040132168222,040132168222,"Block Group 2, Census Tract 2168.22, Maricopa County, Arizona",671,148,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,29,25,6,10,34,30,108,49,44,32,243,86,114,52,60,42,27,27
1500000US040132168223,040132168223,"Block Group 3, Census Tract 2168.22, Maricopa County, Arizona",983,183,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,2,5,107,46,19,21,58,42,150,55,84,50,285,87,176,93,55,37,40,34
1500000US040132168261,040132168261,"Block Group 1, Census Tract 2168.26, Maricopa County, Arizona",877,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,8,57,63,0,13,36,49,108,82,13,21,52,55,193,99,70,55,225,106,39,48,52,48,29,34
1500000US040132168262,040132168262,"Block Group 2, Census Tract 2168.26, Maricopa County, Arizona",1728,360,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,52,324,219,19,33,216,111,308,92,132,88,393,171,188,96,63,51,41,52
1500000US040132168263,040132168263,"Block Group 3, Census Tract 2168.26, Maricopa County, Arizona",926,217,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,21,0,13,4,8,0,13,0,13,0,13,0,13,63,69,0,13,44,70,90,89,104,74,481,163,98,64,0,13,28,46
1500000US040132168264,040132168264,"Block Group 4, Census Tract 2168.26, Maricopa County, Arizona",457,153,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,59,0,13,49,77,36,43,30,36,229,117,47,45,14,23,0,13
1500000US040132168291,040132168291,"Block Group 1, Census Tract 2168.29, Maricopa County, Arizona",1481,272,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,142,90,19,29,36,42,257,110,113,99,577,182,243,136,60,55,34,40
1500000US040132168292,040132168292,"Block Group 2, Census Tract 2168.29, Maricopa County, Arizona",1235,266,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,27,0,13,0,13,11,19,25,40,147,97,0,13,44,41,136,72,186,118,387,139,205,101,60,47,18,31
1500000US040132168293,040132168293,"Block Group 3, Census Tract 2168.29, Maricopa County, Arizona",1341,280,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,141,68,0,13,41,45,332,124,134,67,485,193,118,81,15,24,60,49
1500000US040132168301,040132168301,"Block Group 1, Census Tract 2168.30, Maricopa County, Arizona",828,188,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,44,0,13,48,39,89,61,172,130,370,128,91,69,6,10,0,13
1500000US040132168302,040132168302,"Block Group 2, Census Tract 2168.30, Maricopa County, Arizona",1156,255,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,38,17,40,0,13,0,13,0,13,8,17,49,63,0,13,207,186,30,51,48,45,140,62,52,50,476,164,67,48,41,50,0,13
1500000US040132168311,040132168311,"Block Group 1, Census Tract 2168.31, Maricopa County, Arizona",864,181,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,42,0,13,0,13,15,24,0,13,0,13,11,19,110,86,25,37,69,54,131,93,38,40,293,174,66,51,69,86,10,16
1500000US040132168312,040132168312,"Block Group 2, Census Tract 2168.31, Maricopa County, Arizona",1191,184,13,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,132,83,61,73,90,67,229,106,26,31,397,117,122,54,82,49,39,37
1500000US040132168321,040132168321,"Block Group 1, Census Tract 2168.32, Maricopa County, Arizona",836,167,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,34,32,0,13,17,19,238,106,56,40,260,85,194,98,27,27,0,13
1500000US040132168322,040132168322,"Block Group 2, Census Tract 2168.32, Maricopa County, Arizona",835,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,156,76,23,27,28,32,147,68,16,26,279,114,95,69,68,58,13,20
1500000US040132168331,040132168331,"Block Group 1, Census Tract 2168.33, Maricopa County, Arizona",1133,272,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,49,12,20,175,103,0,13,13,21,276,159,84,84,347,150,112,75,50,67,23,35
1500000US040132168332,040132168332,"Block Group 2, Census Tract 2168.33, Maricopa County, Arizona",1036,197,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,156,131,0,13,110,112,72,51,67,55,378,134,142,83,68,55,43,56
1500000US040132168333,040132168333,"Block Group 3, Census Tract 2168.33, Maricopa County, Arizona",1013,258,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,22,132,91,32,49,14,22,126,81,51,47,387,179,124,70,103,111,31,37
1500000US040132168341,040132168341,"Block Group 1, Census Tract 2168.34, Maricopa County, Arizona",962,176,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,13,43,40,20,27,79,45,204,79,65,51,322,123,190,137,14,23,18,15
1500000US040132168342,040132168342,"Block Group 2, Census Tract 2168.34, Maricopa County, Arizona",896,198,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,53,0,13,0,13,2,5,34,52,69,53,19,22,52,44,62,48,54,52,318,113,152,70,76,55,23,34
1500000US040132168351,040132168351,"Block Group 1, Census Tract 2168.35, Maricopa County, Arizona",1164,231,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,24,0,13,0,13,0,13,74,86,8,12,76,53,157,88,48,41,378,122,217,102,125,83,60,56
1500000US040132168352,040132168352,"Block Group 2, Census Tract 2168.35, Maricopa County, Arizona",615,179,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,6,0,13,0,13,0,13,3,6,76,69,0,13,92,67,22,20,39,37,194,100,78,41,60,35,49,63
1500000US040132168361,040132168361,"Block Group 1, Census Tract 2168.36, Maricopa County, Arizona",1289,253,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,14,0,13,7,16,28,44,0,13,0,13,26,43,32,32,163,125,37,60,19,24,207,100,144,96,359,117,140,89,78,58,41,52
1500000US040132168362,040132168362,"Block Group 2, Census Tract 2168.36, Maricopa County, Arizona",1157,192,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,23,213,93,8,16,132,106,172,124,67,78,399,141,122,73,23,37,0,13
1500000US040132168371,040132168371,"Block Group 1, Census Tract 2168.37, Maricopa County, Arizona",863,252,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,68,59,83,0,13,193,129,94,114,370,170,51,54,19,30,0,13
1500000US040132168372,040132168372,"Block Group 2, Census Tract 2168.37, Maricopa County, Arizona",1919,569,72,117,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,113,17,28,17,27,136,79,31,48,43,50,378,154,180,161,696,376,122,79,31,40,127,193
1500000US040132168373,040132168373,"Block Group 3, Census Tract 2168.37, Maricopa County, Arizona",1543,392,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,210,175,0,13,179,158,120,118,187,163,740,383,87,60,20,31,0,13
1500000US040132168381,040132168381,"Block Group 1, Census Tract 2168.38, Maricopa County, Arizona",1348,305,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,0,13,0,13,12,18,144,99,11,18,61,52,164,94,72,72,393,179,381,232,58,58,39,44
1500000US040132168382,040132168382,"Block Group 2, Census Tract 2168.38, Maricopa County, Arizona",817,188,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,26,62,46,0,13,127,100,66,56,40,36,320,149,128,85,26,32,31,48
1500000US040132168383,040132168383,"Block Group 3, Census Tract 2168.38, Maricopa County, Arizona",1285,269,3,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,1,3,32,40,220,118,35,41,52,54,194,102,154,88,226,131,203,113,114,86,38,42
1500000US040132168391,040132168391,"Block Group 1, Census Tract 2168.39, Maricopa County, Arizona",939,206,27,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,32,0,13,10,16,119,62,31,36,479,150,69,45,104,73,55,55
1500000US040132168392,040132168392,"Block Group 2, Census Tract 2168.39, Maricopa County, Arizona",994,224,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,0,13,0,13,78,59,0,13,43,53,262,116,6,12,351,140,184,83,27,28,13,20
1500000US040132168393,040132168393,"Block Group 3, Census Tract 2168.39, Maricopa County, Arizona",746,185,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,68,62,8,13,19,29,168,88,31,41,225,90,147,87,54,41,26,26
1500000US040132168401,040132168401,"Block Group 1, Census Tract 2168.40, Maricopa County, Arizona",1780,273,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,38,15,24,216,129,19,22,65,62,391,142,84,55,512,160,321,139,84,53,49,64
1500000US040132168402,040132168402,"Block Group 2, Census Tract 2168.40, Maricopa County, Arizona",811,157,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,7,0,13,0,13,0,13,4,6,3,7,0,13,55,44,0,13,43,37,108,88,60,70,354,130,137,87,27,32,17,26
1500000US040132168403,040132168403,"Block Group 3, Census Tract 2168.40, Maricopa County, Arizona",872,195,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,18,48,38,11,17,40,35,187,79,102,77,380,176,71,45,20,22,0,13
1500000US040132168411,040132168411,"Block Group 1, Census Tract 2168.41, Maricopa County, Arizona",860,197,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,13,21,0,13,53,44,19,29,34,32,121,74,50,49,258,94,184,91,96,77,20,24
1500000US040132168412,040132168412,"Block Group 2, Census Tract 2168.41, Maricopa County, Arizona",1456,229,30,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,72,0,13,18,31,0,13,0,13,230,154,0,13,55,50,198,98,97,75,454,150,134,69,150,94,33,31
1500000US040132168421,040132168421,"Block Group 1, Census Tract 2168.42, Maricopa County, Arizona",866,191,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,124,91,28,27,74,62,100,84,70,75,216,76,115,62,78,65,61,51
1500000US040132168422,040132168422,"Block Group 2, Census Tract 2168.42, Maricopa County, Arizona",1576,263,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9,213,108,1,2,49,37,213,125,107,100,489,136,374,130,100,75,26,32
1500000US040132168431,040132168431,"Block Group 1, Census Tract 2168.43, Maricopa County, Arizona",321,115,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,50,0,13,0,13,18,20,0,13,125,65,113,74,14,24,0,13
1500000US040132168432,040132168432,"Block Group 2, Census Tract 2168.43, Maricopa County, Arizona",655,206,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,45,0,13,30,46,76,65,113,79,235,103,93,72,37,32,9,15
1500000US040132168433,040132168433,"Block Group 3, Census Tract 2168.43, Maricopa County, Arizona",1853,292,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,211,86,8,13,129,81,188,108,140,77,581,183,374,150,90,62,132,113
1500000US040132168441,040132168441,"Block Group 1, Census Tract 2168.44, Maricopa County, Arizona",987,289,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,72,99,57,66,0,13,145,85,0,13,391,150,266,147,50,42,6,11
1500000US040132168442,040132168442,"Block Group 2, Census Tract 2168.44, Maricopa County, Arizona",1814,302,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,14,0,13,0,13,0,13,0,13,0,13,97,67,0,13,48,44,296,111,222,220,708,219,320,156,73,53,44,38
1500000US040132168451,040132168451,"Block Group 1, Census Tract 2168.45, Maricopa County, Arizona",609,182,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,0,13,0,13,16,25,56,46,0,13,4,9,134,86,10,16,270,140,73,64,4,10,27,52
1500000US040132168452,040132168452,"Block Group 2, Census Tract 2168.45, Maricopa County, Arizona",911,286,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,37,0,13,0,13,0,13,0,13,177,125,20,26,31,49,190,112,19,25,226,126,206,87,0,13,0,13
1500000US040132168461,040132168461,"Block Group 1, Census Tract 2168.46, Maricopa County, Arizona",838,193,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,80,81,84,75,0,13,48,59,112,89,16,26,294,119,148,90,28,33,28,39
1500000US040132168462,040132168462,"Block Group 2, Census Tract 2168.46, Maricopa County, Arizona",2008,401,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,37,0,13,0,13,75,79,0,13,149,102,319,230,0,13,822,308,492,215,128,101,0,13
1500000US040132168463,040132168463,"Block Group 3, Census Tract 2168.46, Maricopa County, Arizona",1129,298,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,181,200,0,13,26,35,94,66,125,168,434,134,214,127,40,37,15,22
1500000US040132168464,040132168464,"Block Group 4, Census Tract 2168.46, Maricopa County, Arizona",1058,199,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,80,0,13,0,13,81,61,39,35,543,181,242,93,55,38,19,31
1500000US040132168471,040132168471,"Block Group 1, Census Tract 2168.47, Maricopa County, Arizona",1812,336,141,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,136,107,30,36,45,58,163,120,60,57,772,181,169,149,256,130,24,36
1500000US040132168472,040132168472,"Block Group 2, Census Tract 2168.47, Maricopa County, Arizona",2167,328,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,0,13,0,13,0,13,26,45,208,99,0,13,71,47,309,129,198,126,711,240,258,113,312,123,61,52
1500000US040132168481,040132168481,"Block Group 1, Census Tract 2168.48, Maricopa County, Arizona",1115,213,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,149,96,0,13,20,33,80,45,68,37,548,189,180,113,60,66,10,16
1500000US040132168482,040132168482,"Block Group 2, Census Tract 2168.48, Maricopa County, Arizona",1645,317,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,40,78,50,0,13,80,68,192,125,112,131,689,177,273,111,92,76,97,101
1500000US040132168483,040132168483,"Block Group 3, Census Tract 2168.48, Maricopa County, Arizona",1629,269,38,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,32,126,90,44,66,116,86,115,77,35,34,628,220,255,114,150,97,95,84
1500000US040132168491,040132168491,"Block Group 1, Census Tract 2168.49, Maricopa County, Arizona",881,228,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,32,37,0,13,64,53,239,119,42,66,266,122,97,79,54,62,77,93
1500000US040132168492,040132168492,"Block Group 2, Census Tract 2168.49, Maricopa County, Arizona",562,196,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,45,0,13,45,59,32,36,0,13,256,168,111,101,49,41,24,31
1500000US040132168493,040132168493,"Block Group 3, Census Tract 2168.49, Maricopa County, Arizona",1152,254,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,52,50,0,13,50,76,95,115,71,77,467,142,199,93,108,91,97,145
1500000US040132168494,040132168494,"Block Group 4, Census Tract 2168.49, Maricopa County, Arizona",1949,330,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,0,13,0,13,145,179,0,13,16,25,157,84,129,109,511,161,459,175,365,182,161,115
1500000US040132168501,040132168501,"Block Group 1, Census Tract 2168.50, Maricopa County, Arizona",502,182,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,22,0,13,0,13,83,89,19,31,217,110,50,49,96,69,9,31
1500000US040132168502,040132168502,"Block Group 2, Census Tract 2168.50, Maricopa County, Arizona",1103,308,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,21,162,108,0,13,43,38,211,141,86,78,379,156,162,104,30,34,16,26
1500000US040132168503,040132168503,"Block Group 3, Census Tract 2168.50, Maricopa County, Arizona",1410,289,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,57,0,13,224,196,60,58,94,69,306,153,98,82,433,182,131,93,16,25,0,13
1500000US040132168511,040132168511,"Block Group 1, Census Tract 2168.51, Maricopa County, Arizona",308,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,38,0,13,9,14,29,26,15,23,117,89,57,39,33,54,9,15
1500000US040132168512,040132168512,"Block Group 2, Census Tract 2168.51, Maricopa County, Arizona",1017,264,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,14,20,31,8,13,85,58,0,13,47,45,95,64,129,170,394,146,88,71,124,76,24,36
1500000US040132168513,040132168513,"Block Group 3, Census Tract 2168.51, Maricopa County, Arizona",717,313,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,55,51,0,13,45,44,149,135,11,17,179,90,126,80,147,147,0,13
1500000US040132168514,040132168514,"Block Group 4, Census Tract 2168.51, Maricopa County, Arizona",698,267,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,75,56,75,30,28,234,225,49,51,175,80,64,51,12,18,0,13
1500000US040132168521,040132168521,"Block Group 1, Census Tract 2168.52, Maricopa County, Arizona",1722,418,52,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,225,104,0,13,34,41,196,124,98,96,784,277,227,196,39,40,67,116
1500000US040132168522,040132168522,"Block Group 2, Census Tract 2168.52, Maricopa County, Arizona",881,216,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,139,112,51,54,32,32,101,58,112,106,285,116,45,39,116,137,0,13
1500000US040132168531,040132168531,"Block Group 1, Census Tract 2168.53, Maricopa County, Arizona",1223,282,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,10,0,13,0,13,0,13,34,36,0,13,58,69,440,211,13,22,546,267,87,89,29,36,12,32
1500000US040132168532,040132168532,"Block Group 2, Census Tract 2168.53, Maricopa County, Arizona",1016,258,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,42,110,137,9,15,9,15,106,98,192,115,325,133,140,69,88,88,0,13
1500000US040132168533,040132168533,"Block Group 3, Census Tract 2168.53, Maricopa County, Arizona",590,194,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,206,129,0,13,23,36,56,72,23,37,246,123,0,13,36,59,0,13
1500000US040132168534,040132168534,"Block Group 4, Census Tract 2168.53, Maricopa County, Arizona",863,329,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,34,0,13,0,13,0,13,38,61,157,97,0,13,58,78,272,196,51,43,71,54,179,168,0,13,14,23
1500000US040132169011,040132169011,"Block Group 1, Census Tract 2169.01, Maricopa County, Arizona",777,226,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,111,83,0,13,23,25,174,97,37,36,293,116,113,61,26,34,0,13
1500000US040132169012,040132169012,"Block Group 2, Census Tract 2169.01, Maricopa County, Arizona",1394,219,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,13,8,16,0,13,0,13,32,29,60,43,46,42,90,52,176,103,106,58,456,113,281,104,57,49,66,55
1500000US040132169013,040132169013,"Block Group 3, Census Tract 2169.01, Maricopa County, Arizona",165,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,27,0,13,7,13,39,27,8,13,38,28,22,24,11,17,10,16
1500000US040132169021,040132169021,"Block Group 1, Census Tract 2169.02, Maricopa County, Arizona",1232,209,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,36,36,56,13,16,0,13,160,70,8,12,149,88,265,134,153,71,244,89,87,46,81,47,11,17
