GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004
Id,Id2,Geography,Total population in occupied housing units:,Owned with a mortgage or a loan,Owned free and clear,Renter occupied
1500000US040130614023,040130614023,"Block Group 3, Census Tract 614.02, Maricopa County, Arizona",1897,675,17,1205
1500000US040130715031,040130715031,"Block Group 1, Census Tract 715.03, Maricopa County, Arizona",688,249,369,70
1500000US040130715032,040130715032,"Block Group 2, Census Tract 715.03, Maricopa County, Arizona",690,238,397,55
1500000US040130715033,040130715033,"Block Group 3, Census Tract 715.03, Maricopa County, Arizona",923,318,542,63
1500000US040130715034,040130715034,"Block Group 4, Census Tract 715.03, Maricopa County, Arizona",2248,728,856,664
1500000US040130715041,040130715041,"Block Group 1, Census Tract 715.04, Maricopa County, Arizona",709,305,347,57
1500000US040130715042,040130715042,"Block Group 2, Census Tract 715.04, Maricopa County, Arizona",987,386,531,70
1500000US040130715043,040130715043,"Block Group 3, Census Tract 715.04, Maricopa County, Arizona",547,215,292,40
1500000US040130715044,040130715044,"Block Group 4, Census Tract 715.04, Maricopa County, Arizona",1151,429,629,93
1500000US040130715051,040130715051,"Block Group 1, Census Tract 715.05, Maricopa County, Arizona",2344,935,748,661
1500000US040130715052,040130715052,"Block Group 2, Census Tract 715.05, Maricopa County, Arizona",663,263,337,63
1500000US040130715053,040130715053,"Block Group 3, Census Tract 715.05, Maricopa County, Arizona",1251,494,613,144
1500000US040130715054,040130715054,"Block Group 4, Census Tract 715.05, Maricopa County, Arizona",1663,738,730,195
1500000US040130715061,040130715061,"Block Group 1, Census Tract 715.06, Maricopa County, Arizona",947,354,507,86
1500000US040130715062,040130715062,"Block Group 2, Census Tract 715.06, Maricopa County, Arizona",1651,655,858,138
1500000US040130715063,040130715063,"Block Group 3, Census Tract 715.06, Maricopa County, Arizona",707,291,366,50
1500000US040130715064,040130715064,"Block Group 4, Census Tract 715.06, Maricopa County, Arizona",955,445,418,92
1500000US040130715091,040130715091,"Block Group 1, Census Tract 715.09, Maricopa County, Arizona",2101,964,149,988
1500000US040130715092,040130715092,"Block Group 2, Census Tract 715.09, Maricopa County, Arizona",927,735,138,54
1500000US040130715093,040130715093,"Block Group 3, Census Tract 715.09, Maricopa County, Arizona",1106,460,68,578
1500000US040130715094,040130715094,"Block Group 4, Census Tract 715.09, Maricopa County, Arizona",1243,1009,104,130
1500000US040130715101,040130715101,"Block Group 1, Census Tract 715.10, Maricopa County, Arizona",1914,1493,209,212
1500000US040130715102,040130715102,"Block Group 2, Census Tract 715.10, Maricopa County, Arizona",1334,1068,133,133
1500000US040130715103,040130715103,"Block Group 3, Census Tract 715.10, Maricopa County, Arizona",798,633,127,38
1500000US040130715111,040130715111,"Block Group 1, Census Tract 715.11, Maricopa County, Arizona",2174,1113,132,929
1500000US040130715112,040130715112,"Block Group 2, Census Tract 715.11, Maricopa County, Arizona",1157,545,266,346
1500000US040130715121,040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",1927,1324,83,520
1500000US040130715122,040130715122,"Block Group 2, Census Tract 715.12, Maricopa County, Arizona",1015,836,67,112
1500000US040130715123,040130715123,"Block Group 3, Census Tract 715.12, Maricopa County, Arizona",1505,1187,77,241
1500000US040130715124,040130715124,"Block Group 4, Census Tract 715.12, Maricopa County, Arizona",1459,1132,143,184
1500000US040130715131,040130715131,"Block Group 1, Census Tract 715.13, Maricopa County, Arizona",738,495,94,149
1500000US040130715132,040130715132,"Block Group 2, Census Tract 715.13, Maricopa County, Arizona",804,568,170,66
1500000US040130715141,040130715141,"Block Group 1, Census Tract 715.14, Maricopa County, Arizona",757,590,25,142
1500000US040130715142,040130715142,"Block Group 2, Census Tract 715.14, Maricopa County, Arizona",1122,393,21,708
1500000US040130715143,040130715143,"Block Group 3, Census Tract 715.14, Maricopa County, Arizona",2118,1601,127,390
1500000US040130715151,040130715151,"Block Group 1, Census Tract 715.15, Maricopa County, Arizona",1028,400,32,596
1500000US040130715152,040130715152,"Block Group 2, Census Tract 715.15, Maricopa County, Arizona",942,622,147,173
1500000US040130715153,040130715153,"Block Group 3, Census Tract 715.15, Maricopa County, Arizona",1657,938,237,482
1500000US040130715161,040130715161,"Block Group 1, Census Tract 715.16, Maricopa County, Arizona",1525,9,85,1431
1500000US040130715162,040130715162,"Block Group 2, Census Tract 715.16, Maricopa County, Arizona",1043,398,451,194
1500000US040130715171,040130715171,"Block Group 1, Census Tract 715.17, Maricopa County, Arizona",1406,1049,111,246
1500000US040130715172,040130715172,"Block Group 2, Census Tract 715.17, Maricopa County, Arizona",864,604,51,209
1500000US040130715173,040130715173,"Block Group 3, Census Tract 715.17, Maricopa County, Arizona",1451,1159,61,231
1500000US040130716001,040130716001,"Block Group 1, Census Tract 716, Maricopa County, Arizona",1694,537,170,987
1500000US040130716002,040130716002,"Block Group 2, Census Tract 716, Maricopa County, Arizona",1884,1070,187,627
1500000US040130717011,040130717011,"Block Group 1, Census Tract 717.01, Maricopa County, Arizona",2521,1524,128,869
1500000US040130717021,040130717021,"Block Group 1, Census Tract 717.02, Maricopa County, Arizona",700,297,275,128
1500000US040130717022,040130717022,"Block Group 2, Census Tract 717.02, Maricopa County, Arizona",556,246,190,120
1500000US040130717023,040130717023,"Block Group 3, Census Tract 717.02, Maricopa County, Arizona",675,313,241,121
1500000US040130717024,040130717024,"Block Group 4, Census Tract 717.02, Maricopa County, Arizona",813,322,443,48
1500000US040130717025,040130717025,"Block Group 5, Census Tract 717.02, Maricopa County, Arizona",475,185,253,37
1500000US040130718011,040130718011,"Block Group 1, Census Tract 718.01, Maricopa County, Arizona",1773,569,557,647
1500000US040130718012,040130718012,"Block Group 2, Census Tract 718.01, Maricopa County, Arizona",460,153,152,155
1500000US040130718013,040130718013,"Block Group 3, Census Tract 718.01, Maricopa County, Arizona",991,375,386,230
1500000US040130718014,040130718014,"Block Group 4, Census Tract 718.01, Maricopa County, Arizona",585,255,245,85
1500000US040130718015,040130718015,"Block Group 5, Census Tract 718.01, Maricopa County, Arizona",494,238,185,71
1500000US040130718016,040130718016,"Block Group 6, Census Tract 718.01, Maricopa County, Arizona",516,225,239,52
1500000US040130718021,040130718021,"Block Group 1, Census Tract 718.02, Maricopa County, Arizona",915,245,283,387
1500000US040130718022,040130718022,"Block Group 2, Census Tract 718.02, Maricopa County, Arizona",908,320,478,110
1500000US040130718023,040130718023,"Block Group 3, Census Tract 718.02, Maricopa County, Arizona",698,300,307,91
1500000US040130718024,040130718024,"Block Group 4, Census Tract 718.02, Maricopa County, Arizona",781,360,362,59
1500000US040130719031,040130719031,"Block Group 1, Census Tract 719.03, Maricopa County, Arizona",866,509,159,198
1500000US040130719032,040130719032,"Block Group 2, Census Tract 719.03, Maricopa County, Arizona",1011,618,70,323
1500000US040130719033,040130719033,"Block Group 3, Census Tract 719.03, Maricopa County, Arizona",908,678,44,186
1500000US040130719034,040130719034,"Block Group 4, Census Tract 719.03, Maricopa County, Arizona",718,527,36,155
1500000US040130719035,040130719035,"Block Group 5, Census Tract 719.03, Maricopa County, Arizona",714,496,33,185
1500000US040130719036,040130719036,"Block Group 6, Census Tract 719.03, Maricopa County, Arizona",1025,766,62,197
1500000US040130719037,040130719037,"Block Group 7, Census Tract 719.03, Maricopa County, Arizona",1060,392,374,294
1500000US040130719061,040130719061,"Block Group 1, Census Tract 719.06, Maricopa County, Arizona",2384,1273,211,900
1500000US040130719062,040130719062,"Block Group 2, Census Tract 719.06, Maricopa County, Arizona",2256,1317,147,792
1500000US040130719063,040130719063,"Block Group 3, Census Tract 719.06, Maricopa County, Arizona",1163,801,79,283
1500000US040130719091,040130719091,"Block Group 1, Census Tract 719.09, Maricopa County, Arizona",806,408,182,216
1500000US040130719092,040130719092,"Block Group 2, Census Tract 719.09, Maricopa County, Arizona",985,727,34,224
1500000US040130719093,040130719093,"Block Group 3, Census Tract 719.09, Maricopa County, Arizona",870,559,24,287
1500000US040130719094,040130719094,"Block Group 4, Census Tract 719.09, Maricopa County, Arizona",1136,554,116,466
1500000US040130719101,040130719101,"Block Group 1, Census Tract 719.10, Maricopa County, Arizona",1259,838,110,311
1500000US040130719102,040130719102,"Block Group 2, Census Tract 719.10, Maricopa County, Arizona",953,348,225,380
1500000US040130719103,040130719103,"Block Group 3, Census Tract 719.10, Maricopa County, Arizona",854,517,67,270
1500000US040130719104,040130719104,"Block Group 4, Census Tract 719.10, Maricopa County, Arizona",1629,1016,99,514
1500000US040130719105,040130719105,"Block Group 5, Census Tract 719.10, Maricopa County, Arizona",1500,867,402,231
1500000US040130719111,040130719111,"Block Group 1, Census Tract 719.11, Maricopa County, Arizona",3081,2072,166,843
1500000US040130719121,040130719121,"Block Group 1, Census Tract 719.12, Maricopa County, Arizona",743,543,34,166
1500000US040130719122,040130719122,"Block Group 2, Census Tract 719.12, Maricopa County, Arizona",551,225,286,40
1500000US040130719123,040130719123,"Block Group 3, Census Tract 719.12, Maricopa County, Arizona",1523,537,343,643
1500000US040130719131,040130719131,"Block Group 1, Census Tract 719.13, Maricopa County, Arizona",2259,1561,114,584
1500000US040130719132,040130719132,"Block Group 2, Census Tract 719.13, Maricopa County, Arizona",1818,5,0,1813
1500000US040130719133,040130719133,"Block Group 3, Census Tract 719.13, Maricopa County, Arizona",968,555,205,208
1500000US040130719141,040130719141,"Block Group 1, Census Tract 719.14, Maricopa County, Arizona",826,395,118,313
1500000US040130719142,040130719142,"Block Group 2, Census Tract 719.14, Maricopa County, Arizona",932,602,67,263
1500000US040130719143,040130719143,"Block Group 3, Census Tract 719.14, Maricopa County, Arizona",1367,960,41,366
1500000US040130719151,040130719151,"Block Group 1, Census Tract 719.15, Maricopa County, Arizona",1109,439,54,616
1500000US040130719152,040130719152,"Block Group 2, Census Tract 719.15, Maricopa County, Arizona",961,525,173,263
1500000US040130719153,040130719153,"Block Group 3, Census Tract 719.15, Maricopa County, Arizona",1369,1015,46,308
1500000US040130820021,040130820021,"Block Group 1, Census Tract 820.02, Maricopa County, Arizona",2156,1385,113,658
1500000US040130820022,040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",2126,668,53,1405
1500000US040130820023,040130820023,"Block Group 3, Census Tract 820.02, Maricopa County, Arizona",1525,683,68,774
1500000US040130820071,040130820071,"Block Group 1, Census Tract 820.07, Maricopa County, Arizona",2003,1139,116,748
1500000US040130820072,040130820072,"Block Group 2, Census Tract 820.07, Maricopa County, Arizona",2074,1152,171,751
1500000US040130820081,040130820081,"Block Group 1, Census Tract 820.08, Maricopa County, Arizona",1754,1077,131,546
1500000US040130820082,040130820082,"Block Group 2, Census Tract 820.08, Maricopa County, Arizona",1624,914,92,618
1500000US040130820083,040130820083,"Block Group 3, Census Tract 820.08, Maricopa County, Arizona",1675,958,34,683
1500000US040130820091,040130820091,"Block Group 1, Census Tract 820.09, Maricopa County, Arizona",2254,1308,133,813
1500000US040130820092,040130820092,"Block Group 2, Census Tract 820.09, Maricopa County, Arizona",2414,1444,165,805
1500000US040130820101,040130820101,"Block Group 1, Census Tract 820.10, Maricopa County, Arizona",1847,870,123,854
1500000US040130820102,040130820102,"Block Group 2, Census Tract 820.10, Maricopa County, Arizona",2082,1312,139,631
1500000US040130820121,040130820121,"Block Group 1, Census Tract 820.12, Maricopa County, Arizona",2865,1829,98,938
1500000US040130820122,040130820122,"Block Group 2, Census Tract 820.12, Maricopa County, Arizona",2843,2026,21,796
1500000US040130820161,040130820161,"Block Group 1, Census Tract 820.16, Maricopa County, Arizona",2348,1585,74,689
1500000US040130820171,040130820171,"Block Group 1, Census Tract 820.17, Maricopa County, Arizona",2910,1078,53,1779
1500000US040130820172,040130820172,"Block Group 2, Census Tract 820.17, Maricopa County, Arizona",1356,676,49,631
1500000US040130820181,040130820181,"Block Group 1, Census Tract 820.18, Maricopa County, Arizona",2649,1779,136,734
1500000US040130820182,040130820182,"Block Group 2, Census Tract 820.18, Maricopa County, Arizona",2022,984,64,974
1500000US040130820191,040130820191,"Block Group 1, Census Tract 820.19, Maricopa County, Arizona",1046,698,116,232
1500000US040130820192,040130820192,"Block Group 2, Census Tract 820.19, Maricopa County, Arizona",1345,1031,64,250
1500000US040130820201,040130820201,"Block Group 1, Census Tract 820.20, Maricopa County, Arizona",1796,1236,169,391
1500000US040130820202,040130820202,"Block Group 2, Census Tract 820.20, Maricopa County, Arizona",2037,1553,92,392
1500000US040130820211,040130820211,"Block Group 1, Census Tract 820.21, Maricopa County, Arizona",2064,1466,120,478
1500000US040130820221,040130820221,"Block Group 1, Census Tract 820.22, Maricopa County, Arizona",2821,2080,104,637
1500000US040130820222,040130820222,"Block Group 2, Census Tract 820.22, Maricopa County, Arizona",1350,62,159,1129
1500000US040130820231,040130820231,"Block Group 1, Census Tract 820.23, Maricopa County, Arizona",1237,831,50,356
1500000US040130820232,040130820232,"Block Group 2, Census Tract 820.23, Maricopa County, Arizona",2063,1432,83,548
1500000US040130820233,040130820233,"Block Group 3, Census Tract 820.23, Maricopa County, Arizona",2066,1105,48,913
1500000US040130820241,040130820241,"Block Group 1, Census Tract 820.24, Maricopa County, Arizona",1453,921,65,467
1500000US040130820242,040130820242,"Block Group 2, Census Tract 820.24, Maricopa County, Arizona",2628,781,16,1831
1500000US040130820251,040130820251,"Block Group 1, Census Tract 820.25, Maricopa County, Arizona",2362,1292,50,1020
1500000US040130820261,040130820261,"Block Group 1, Census Tract 820.26, Maricopa County, Arizona",2691,975,68,1648
1500000US040130820262,040130820262,"Block Group 2, Census Tract 820.26, Maricopa County, Arizona",3298,1943,81,1274
1500000US040130820271,040130820271,"Block Group 1, Census Tract 820.27, Maricopa County, Arizona",1295,321,8,966
1500000US040130820272,040130820272,"Block Group 2, Census Tract 820.27, Maricopa County, Arizona",2683,2074,45,564
1500000US040130820281,040130820281,"Block Group 1, Census Tract 820.28, Maricopa County, Arizona",1660,783,46,831
1500000US040130820282,040130820282,"Block Group 2, Census Tract 820.28, Maricopa County, Arizona",2554,1743,95,716
1500000US040130822031,040130822031,"Block Group 1, Census Tract 822.03, Maricopa County, Arizona",3269,2567,86,616
1500000US040130822032,040130822032,"Block Group 2, Census Tract 822.03, Maricopa County, Arizona",1894,1268,71,555
1500000US040130822033,040130822033,"Block Group 3, Census Tract 822.03, Maricopa County, Arizona",2349,1918,70,361
1500000US040130822041,040130822041,"Block Group 1, Census Tract 822.04, Maricopa County, Arizona",2210,1293,14,903
1500000US040130822042,040130822042,"Block Group 2, Census Tract 822.04, Maricopa County, Arizona",3149,2204,81,864
